;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
jefferson_method_desc;The Jefferson Method is a highest averages method for allocating seats, and is thus a type of party-list proportional representation. Proportional representation systems aim to allocate seats to parties approximately in proportion to the number of votes received. For example, if a party wins one-third of the votes then it should gain about one-third of the seats. In general, exact proportionality is not possible because these divisions produce fractional numbers of seats. As a result, several methods have been devised which ensure that the parties' seat allocations, which are of course whole numbers, are as proportional as possible. In comparison with the Sainte-Lague method, §Ythe Jefferson Method slightly favours large parties and coalitions over scattered small parties§W.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
precious_goods;Crypto Currency;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
precious_goods_RGO_SIZE;Crypto Currency Market Size;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
pensions;Boomer Policy;Pensions;Renten;;Pensiones;;;;;;;;;x;;;;
john_ramsay_mcculloch;John Ramsay McCulloch;John Ramsay McCulloch;John Ramsay McCulloch;;John Ramsay McCulloch;;;;;;;;;x;;;;
john_ramsay_mcculloch_desc;A prolific Scottish journalist, John Ramsay McCulloch was one of the most ardent and doctrinaire expositors of the Classical Ricardian School. McCulloch began his career as the editor of The Scotsman, eventually moving on to the whiggish Edinburgh Review, where he served as economics editor until the late 1830s. McCulloch used his position at the Review to popularize the Classical theories and promote his favorite economic policies, such as the repeal of the Corn Laws, the retention of the Poor Laws and the legalization of trade unions. McCulloch also lectured on political economy at University College London from 1828 to 1832. In 1838, he was appointed the Comptroller of HM Stationary Office. McCulloch's main work, Principles (1825), was perhaps the first successful 'serious' textbook in economics (and a rather loyal reading of Ricardo's theory). However, McCulloch is often considered a 'lightweight' in terms of the development of economic theory. His main contribution was the ill-fated 'wages fund' doctrine (1824, 1825, 1826). McCulloch was also the editor of the 1828 edition of Adam Smith's Wealth of Nations and the 1846 edition of David Ricardo's Works. He also composed some of the earliest accounts of the history of economic thought (naturally, flattering to the Ricardians).  His monumental 1837 treatise provides a statistical account of the failure of the Malthusian population doctrine.;"Un prolifique journaliste ?ossais, John Ramsay McCulloch est l'un des commentateurs les plus ardents et doctrinaires de l'?ole classique ricardienne. McCulloch a commenc?sa carri?e comme r?acteur en chef de The Scotsman, avant de passer ?la whig revue d'Edimbourg, o?il a ??r?acteur ?onomique jusqu'?la fin des ann?s 1830. McCulloch s'est servi de sa position ?la revue pour populariser les th?ries classiques et promouvoir ses politiques favorites ?onomiques, telles que l'abrogation des Corn Laws, le maintien de la loi sur les pauvres et la l?alisation des syndicats. McCulloch a ?alement donn?des conf?ences sur l'?onomie politique ?l'University College de Londres de 1828 ?1832. En 1838, il a ??nomm?contr?eur des HM Stationary Office. Le principal travail de McCulloch, Principes (1825), ?ait peut-?re le premier succ? s?ieux en terme de manuel d'?onomie (et une lecture assez fid?e de la th?rie de Ricardo). Toutefois, McCulloch est souvent consid?? comme ""l?er"" en termes de d?eloppement de la th?rie ?onomique. Sa principale contribution a ??la doctrine de l'infortun??onds des salaires?(1824, 1825, 1826). McCulloch ?ait ?alement le r?acteur en chef de l'?ition 1828 du patrimoine d'Adam Smith des Nations Unies et de l'?ition 1846 de Travaux David Ricardo. Il a ?alement compos?quelques-uns des premiers r?its de l'histoire de la pens? ?onomique (naturellement, flatteur pour les ricardiens). Son monumental trait?de 1837 pr?ente un compte rendu statistique de l'?hec de la doctrine malthusienne de la population. ";John Ramsay McCulloch war ein erfolgreicher schottischer Journalist und einer der gl?endsten und doktrin?sten Verfechter der klassischen ricardischen Schule. McCulloch begann seine Karriere als Herausgeber von 'The Scotsman' und arbeitete schlie?ich bis in die sp?en 1830iger Jahre als Redakteur des Wirtschaftsteils des Whig-Blattes 'Edinburgh Review'. Dort setzte McCulloch seine Position zur Bekanntmachung der klassischen Theorien und zur F?derung der von ihm favorisierten Wirtschaftsstrategien ein. Dazu geh?ten die Aufhebung der Getreidezollgesetze, die Beibehaltung des Armenrechts und die Legalisierung von Gewerkschaften. Dar?er hinaus unterrichtete McCulloch von 1828 bis 1832 am University College London Volkswirtschaftslehre. 1838 wurde er zum Kontrolleur des HM Stationary Office ernannt. McCullochs Hauptwerk, 'Principles' (1825) war vermutlich das erste erfolgreiche, ernstzunehmende Wirtschaftslehrbuch - eine der ricardischen Theorie gegen?er relativ loyale Abhandlung. Hinsichtlich der Eintwicklung volkswirtschaftlicher Theorien wird McCulloch dennoch oft als eher unbedeutend angesehen. Sei wichtigster Beitrag war die unter keinem guten Stern stehende 'Wages Fund'-Doktrin (1824, 1825, 1826). McCulloch war au?rdem Herausgeber der 1828er Ausgabe von Adam Smiths 'Wealth of Nations' und der 1846er Ausgabe von David Ricardos Werken. Dar?er hinaus stellte er eine der ersten Zusammenfassungen der Geschichte wirtschaftlichen Gedankenguts zusammen - wobei die Ideen Ricardos nat?lich gut wegkamen. Sein monumentales Traktat von 1837 bietet eine statistische Auff?rung des Scheiterns der malthusischen Bev?kerungstheorie.;;Prol?ico periodista escoc?, John Ramsay McCulloch fue uno de los m? apasionados y doctrinarios exponentes de la escuela ricardiana cl?ica. McCulloch comenz?su carrera como redactor de 'The Scotsman'. Con el tiempo se traslad?al 'Edinburgh Review', de tendencia whig, donde trabaj?como redactor de econom? hasta finales de la d?ada de 1930. McCulloch utiliz?su posici? en 'Review' para divulgar las teor?s cl?icas y promover sus pol?icas econ?icas favoritas, como la derogaci? de las Leyes del Trigo, la retenci? de la Ley de Pobres y la legalizaci? de los sindicatos. Tambi? dio clases de econom? pol?ica en la universidad de Londres desde 1828 hasta 1832. En 1838 fue nombrado interventor de la oficina permanente de Su Majestad. Puede que la obra principal de McCulloch, 'Principios' (1825), fuera el primer libro de texto 'serio' de Econom? (y una lectura bastante fiel de la teor? de Ricardo). No obstante, a menudo es considerado un 'peso ligero' en cuanto al desarrollo de la teor? econ?ica. Su principal contribuci? fue la desafortunada doctrina de 'fondo de salarios' (1824, 1825 y 1826). McCulloch fue tambi? director de la edici? de 1828 de 'La Riqueza de las Naciones' de Adam Smith y de la edici? de las obras de David Ricardo. Tambi? redact?algunas de las primeras relaciones de la historia del pensamiento econ?ico (naturalmente, favoreciendo a los ricardianos).  Su tratado monumental de 1837 proporciona un informe estad?tico del fracaso de la doctrina malthusiana sobre la poblaci?.;;;;;;;;;x;;;;
nassau_william_sr;Nassau William Sr;William Nassau Senior;Nassau William Senior;;Nassau William, Sr;;;;;;;;;x;;;;
nassau_william_sr_desc;The works of this economist have been printed and distributed in your country. When the academics have debated and refined their dialogue, its merits will soon be known by large segments of your population. At this point it will produce changed economic behaviour and procedures in your country.;Les travaux de cet ?onomiste ont ??imprim? et distribu? dans votre pays. Lorsque les universitaires auront d?attu et affin?leur dialogue, ses m?ites seront bient? connus par de larges segments de votre population. ?ce stade, cela va produire un changement de comportement ?onomique et un changement des proc?ures dans votre pays. ;Die Werke dieses ?onomen wurden in Ihrem Land gedruckt und verbreitet. Wenn die Akademiker ihre Debatten abgeschlossen haben, werden sie bald gro?n Teilen Ihrer Bev?kerung bekannt sein. Zu diesem Zeitpunkt werden sie das wirtschaftliche Denken und Prozedere in Ihrem Land ?dern.;;Las obras de este economista han sido impresas y distribuidas en tu pa?. Cuando los te?icos hayan debatido y perfeccionado su discusi?, sus m?itos no tardar? en ser conocidos por grandes segmentos de tu poblaci?. En este punto, pronto se producir?un cambio en la conducta econ?ica y en los procedimientos de tu pa?.;;;;;;;;;x;;;;
james_mill;James Mill;James Mill;James Mill;;James Mill;;;;;;;;;x;;;;
james_mill_desc;James Mill was a radical thinker that worked in the shadows of the brilliant, Jeremy Bentham. Together these two men can be described as the inventors of Utilitarianism, and much of its general applicability was explained in Mills works, Elements of Political Economy (1821) and Analysis of the Phenomenon of the Human Mind (1829).;James Mill ?ait un penseur radical qui a travaill?dans l'ombre du brillant Jeremy Bentham. Ensemble, ces deux hommes peuvent ?re d?rits comme les inventeurs de l'utilitarisme, et une grande partie de son applicabilit?g??ale a ??expliqu? dans les ?vres de Mills, ??ents d'?onomie politique (1821) et de l'analyse du ph?om?e de l'esprit humain (1829). ;"James Mill war ein radikaler Denker, der im Schatten des genialen Jeremy Bentham arbeitete. Diese beiden M?ner k?nen als die Erfinder des N?zlichkeitsprinzips bezeichnet werden, dessen allgemeine Anwendbarkeit gr?tenteils in Mills Werken 'Elements of Political Economy' (1821) und ""Analysis of the Phenomenon of the Human Mind' (1829) beschrieben wurde.";;James Mill fue un pensador radical que trabaj?a la sombra del brillante Jeremy Bentham. Juntos, estos dos hombres pueden definirse como los inventores del Utilitarismo, y gran parte de su aplicabilidad fue explicada en las obras de Mill, 'Elementos de econom? pol?ica' (1821) y 'An?isis de los fen?enos de la mente humana' (1829).;;;;;;;;;x;;;;
john_stuart_mill;John Stuart Mill;John Stuart Mill;John Stuart Mill;;John Stuart Mill;;;;;;;;;x;;;;
john_stuart_mill_desc;John Stuart Mill was the son of James Mill, the famous utilitarian, he quickly became known as one of the more brilliant minds of the United Kingdom, and also one of the more radical. He published several books among them A System of Logic (1843), Principles of Political Economy (1848), On Liberty (1859), Considerations on Representative Government (1861) and Utilitarianism (1861), all of which made him the centre-figure of social liberalism and a more humane view of society.;John Stuart Mill ?ait le fils de James Mill, le c??re utilitaire, il est rapidement devenu connu comme l'un des esprits les plus brillants du Royaume-Uni, et aussi l'un des plus radical. Il a publi?plusieurs livres parmi eux : Syst?e de logique (1843), Principes d'?onomie politique (1848), De la libert?(1859), Consid?ations sur le gouvernement repr?entatif (1861) et l'utilitarisme (1861), qui fait de lui la figure de prou du social-liberalisme en une vision plus humaine de la soci?? ;John Stuart Mill war der Sohn des ber?mten Utilitariers James Mill. Er machte sich schnell einen Namen als einer der genialsten und radikalsten Denker Gro?ritanniens. Er ver?fentlichte mehrere B?her, darunter 'A System of Logic' (1843), 'Principles of Political Economy' (1848), 'On Liberty' (1859), 'Considerations on Representative Government' (1861) und 'Utilitarianism' (1861). Diese Werke machten ihn zu einer zentralen Figur des Sozialliberalismus und einer humaneren Betrachtung der Gesellschaft.;;John Stuart Mill fue el hijo de James Mill, el famoso utilitarista. R?idamente fue reconocido como una de las mentes m? brillantes del Reino Unido, y tambi? como una de las m? radicales. Public?varios libros, entre ellos, 'Un sistema de l?ica' (1843), 'Principios de econom? pol?ica' (1848), 'Sobre la libertad' (1859), 'Consideraciones sobre el gobierno representativo' (1861) y 'Utilitarismo' (1861). Todas ellas le convirtieron en la figura principal del socioliberalismo y de una visi? m? humana de la sociedad.;;;;;;;;;x;;;;
collectivist_theory;Great Fork Theory;Th?rie collectiviste;Kollektivistische Theorie;;Teor? colectivista;;;;;;;;;x;;;;
collectivist_theory_desc;Collectivist Theory;Th?rie collectiviste;Kollektivistische Theorie;;Teor? colectivista;;;;;;;;;x;;;;
pierre_joseph_proudhon;Pierre Joseph Proudhon;Pierre Joseph Proudhon;Pierre Joseph Proudhon;;Pierre Joseph Proudhon;;;;;;;;;x;;;;
pierre_joseph_proudhon_desc;Proudhon was apprenticed as a printer and became interested in politics after he was involved in the printing of The New Industrial and Cooperative World by Charles Fourier. Proudhon now turned to writing and in 1843 published What is Property? In the book Proudhon attacks the injustices of inequality and coined the phrase, 'property is theft'. Proudhon published his most important work, System of Economic Contradictions, was published in 1846. Karl Marx responded to Proudhon's book by writing The Poverty of Philosophy (1847). This was the beginning of the long-term struggle of ideas between the two men. Proudhon was opposed to Marx's authoritarianism and his main influence was on the libertarian socialist movement.;"Proudhon fut mis en apprentissage comme imprimeur, et s'int?essa ?la politique apr? avoir ??impliqu?dans l'impression de ""la nouvelle zone industrielle et de coop?ation mondiale"" par Charles Fourier. Proudhon d?ormais se tourna vers l'?riture et publia en 1843 ""Qu'est-ce que la propri???"". Dans le livre, Proudhon attaque les injustices de l'in?alit?et invente l'expression, ?a propri??c'est le vol? Proudhon a publi?son travail le plus important, ""syst?e des contradictions ?onomiques"", en 1846. Karl Marx a r?ondu au livre de Proudhon en ?rivant ""La Mis?e de la philosophie"" (1847). Ce fut le d?ut de la lutte ?long terme d'id?s entre les deux hommes. Proudhon ?ait oppos??l'autoritarisme de Marx et sa principale influence a pes?sur le mouvement socialiste libertaire. ";Proudhon war ein ausgebildeter Drucker. Sein Interesse an der Politik wurde durch seine Mitarbeit beim Druck der Werke 'The New Industrial' und 'Cooperative World' von Charles Fourier geweckt. Proudhon wandte sich nun dem Schreiben zu und ver?fentlichte im Jahr 1843 das Werk 'Avertissement aux propri?aires'. In diesem Buch griff Proudhon die Ungerechtigkeiten der Ungleichheit an und pr?te den Ausdruck 'Eigentum ist Diebstahl'. 1846 ver?fentlichte Proudhon sein wichtigstes Werk, 'Syst?e des contradictions ?onomiques ou Philosophie de la mis?e'. Karl Marx reagierte auf dieses Werk von Proudhon mit seinem Buch 'Das Elend der Philosophie' (1847). Dies war der Beginn des fortw?renden Konflikts zwischen diesen beiden M?nern. Proudhon lehnte Marx' Autoritarismus ab;;A Proudhon le colocaron como aprendiz de impresor, y se interes?por la pol?ica despu? de estar implicado en la impresi? de 'La nueva industria y el mundo cooperativo' de Charles Fourier. Proudhon pas?a la literatura, y en 1843 public?'?u?es la propiedad?'. En dicho libro, su autor ataca las injusticias de la desigualdad y acu? la frase, 'la propiedad es robo'. Proudhon public?su obra m? importante, 'Sistema de las contradicciones econ?icas' en 1846. Karl Marx respondi?al libro de Proudhon escribiendo 'La pobreza de la filosof?' (1847). ?te fue el comienzo de la larga lucha de ideas entre los dos. Proudhon se opon? al autoritarismo de Marx, y su influencia principal se dio en el movimiento socialista libertario.;;;;;;;;;x;;;;
karl_marx;Marie Poppo;Karl Marx;Karl Marx;;Karl Marx;;;;;;;;;x;;;;
karl_marx_desc;Poppo! Poppo!;Karl Marx a ???l'origine disciple de Hegel, mais a ?olu?vers sa philosophie id?liste. Plus tard, ?Paris, il commence ?se m?anger pour la premi?e fois, avec les membres de la classe ouvri?e. Marx a ??choqu?par leur pauvret? mais impressionn?par leur sens de la camaraderie. Dans un article qu'il a ?rit pour les Annales franco-allemandes, Marx a appliqu?la th?rie dialectique de Hegel ?ce qu'il avait observ??Paris. Marx, qui maintenant se d?rit comme un communiste, fait valoir que la classe ouvri?e (le prol?ariat), serait finalement l'?ancipateur de la soci?? Les travaux les plus influents de Marx ont ??: L'Id?logie allemande, Le Manifeste du Parti communiste, Principes du communisme, et Das Kapital. Durant une bonne partie de sa vie, il a v?u en Angleterre o?il publia ses ?vres et d'o?il dev?t le socialiste le plus influent de tous les temps. ;Karl Marx war urspr?glich ein Sch?er von Hegel, entwickelte aber seine eigene idealistische Philosophie. In Paris traf er sp?er dann erstmals mit Angeh?igen der Arbeiterklasse zusammen. Marx war von ihrer Armut schockiert, aber ihre Kameradschaft beeindruckte ihn. In einem Artikel f? die deutschfranz?ischen Annalen wandte Marx Hegels dialektische Theorie auf das in Paris Gesehene an. Marx, der sich nun als Kommunist bezeichnete, behauptete darin, dass die Arbeiterklasse (das Proletariat) letztendlich zum Befreier der Gesellschaft werden w?de. Marx' einflussreichste Werke waren 'Die deutsche Ideologie', 'Manifest der Kommunistischen Partei' und 'Das Kapital'. Er lebte den Gro?eil seines Lebens in England, wo er seine Werke ver?fentlichte und zum einflussreichsten Sozialisten aller Zeiten wurde.;;Karl Marx fue originariamente disc?ulo de Hegel, pero su filosof? idealista evolucion? Tiempo despu?, en Par?, comenz?a mezclarse con miembros de la clase obrera por primera vez. Qued?impactado por su pobreza, pero tambi? impresionado por su sentido de la camarader?. En un art?ulo que escribi?para los Anales Franco-Alemanes, Marx aplic?la teor? dial?tica de Hegel a lo que hab? observado en Par?. Marx, que ahora se define como comunista, arg?a que la clase obrera (el proletariado), ser? al final la emancipadora de la sociedad. Sus obras m? influyentes fueron 'La ideolog? alemana', 'El manifiesto comunista', 'Los principios del comunismo' y 'El capital'. Vivi?la mayor parte de su vida en Inglaterra, donde public?sus obras y donde se convirti?en el socialista m? influyente de todos los tiempos.;;;;;;;;;x;;;;
friedrich_engels;Friedrich Engels;Friedrich Engels;Friedrich Engels;;Friedrich Engels;;;;;;;;;x;;;;
friedrich_engels_desc;As a young man Engels went to Manchester to help his father manage his cotton-factory. Engels was shocked by the poverty in the city and began writing an account that was published as Condition of the Working Classes in England (1844). Here Engels met Marx with whom he would write and try to organize the international worker organizations for the rest of his life. Engels lived in the shadows of Marx' intellectually, but economically he financed Marx so that he could write. Basically there wouldn't have been a Marx without an Engels and vice versa.;"Jeune homme Engels est all??Manchester pour aider son p?e ?g?er son usine de coton. Engels a ??choqu?par la pauvret?dans la ville et a commenc???rire un compte-rendu qui a ??publi?en tant que ""Condition des classes laborieuses en Angleterre"" (1844). L?bas, Engels a rencontr?Marx avec qui il ?rira et essayera de structurer les organisations internationales de travailleurs pour le reste de sa vie. Engels a v?u dans l'ombre de Marx intellectuellement, mais ?onomiquement, il a financ?Marx pour qu'il puisse ?rire. Fondamentalement, il n'y aurait pas eu un Marx sans un Engels et vice versa. ";Als junger Mann ging Engels nach Manchester, um seinem Vater bei der Leitung seiner Baumwollfabrik zu helfen. Engels war von der Armut der Stadt schockiert und schrieb als Konsequenz die Abhandlung 'Die Lage der arbeitenden Klasse in England' (1844). In England traf er auch Marx, mit dem zusammen er bis an sein Lebensende schreiben sollte. Zusammen versuchten sie auch, die internationalen Arbeitervereinigungen zu organisieren. Zwar war Engels Marx intellektuell unterlegen, aber durch seine wirtschaftliche Stellung konnte er die schriftstellerischen Bem?ungen der beiden finanzieren. Ohne Engels h?te es Marx quasi nicht gegeben, und ohne Marx keinen Engels.;;En su juventud, Engels fue a Manchester para ayudar a su padre a llevar su f?rica de algod?. Qued?impresionado por la pobreza de la ciudad, y comenz?a escribir un informe que fue publicado como 'La situaci? de la clase obrera en Inglaterra' (1844). Aqu?fue donde Engels conoci?a Marx, con quien escribir? y tratar? de organizar las asociaciones internacionales de trabajadores durante el resto de su vida. Engels vivi?a la sombra del intelecto de Marx, pero le financi?econ?icamente para que pudiera escribir. B?icamente, sin Engels no hubiera existido un Marx y viceversa.;;;;;;;;;x;;;;
eduard_bernstein;Eduard Bernstein;Eduard Bernstein;Eduard Bernstein;;Eduard Bernstein;;;;;;;;;x;;;;
eduard_bernstein_desc;Eduard Bernstein was originally a staunch disciple of Marx and started his life in the German Socialdemocratic Party, but during his later exile in London Bernstein gradually became convinced that the best way to obtain socialism in an industrialized country was through trade union activity and parliamentary politics. He published a series of articles where he argued that the predictions made by Karl Marx about the development of capitalism had not come true. He pointed out that the real wages of workers had risen and the polarization of classes between an oppressed proletariat and capitalists, had not materialized. Nor had capital become concentrated in fewer hands. Bernstein's revisionist views appeared in his extremely influential book Evolutionary Socialism (1899).;"Eduard Bernstein fut ?l'origine un fervent disciple de Marx et il d?uta dans le parti allemand social-d?ocrate, mais plus tard pendant son exil ?Londres, Bernstein devint peu ?peu convaincu que la meilleure fa?n d'obtenir le socialisme dans un pays industrialis?passait par l'activit?syndicale et par la politique parlementaire. Il a publi?une s?ie d'articles o?il a fait valoir que les pr?ictions de Karl Marx sur le d?eloppement du capitalisme n'?aient pas devenues r?lit? Il a soulign?que les salaires r?ls des travailleurs avaient augment?et que la polarisation des classes entre un prol?ariat opprim?et les capitalistes, ne s'?ait pas mat?ialis?. Pas plus le capital ne s'?ait concentr?dans moins de mains. Les vues r?isionnistes de Bernstein sont expos?s dans son livre tr? influent ""Socialisme ?olutif"" (1899). ";Eduard Bernstein war urspr?glich ein fanatischer Anh?ger von Marx und begann seine politische Karriere in der Sozialdemokratischen Partei Deutschlands, aber w?rend seines sp?eren Exils in London kam Bernstein mehr und mehr zu der ?erzeugung, dass die besten Methoden zur Etablierung des Sozialismus in einem industrialisierten Land gewerkschaftliche Aktivit? und parlamentarische Politik waren. Er ver?fentlichte eine Reihe von Artikeln, in denen er behauptete, die Ank?digungen von Karl Marx bez?lich der Entwicklung des Kapitals seien nicht wahr geworden. Er f?rte an, dass die Reall?ne der Arbeiter gestiegen waren und dass es nicht zur Polarisation der Klassen zwischen den unterdr?kten Proletariern und den Kapitalisten gekommen war. Auch das Kapital hatte sich nicht auf wenigere Menschen konzentriert. Bernsteins revisionistische Ansichten flossen in sein ??rst einflussreiches Buch 'Die Voraussetzungen des Sozialismus und die Aufgaben der Sozialdemokratie' aus dem Jahre 1899 ein.;;Eduard Bernstein fue al principio un disc?ulo incondicional de Marx, y comenz?su vida en el partido socialdem?rata alem?, pero durante su posterior exilio en Londres, Bernstein fue convenci?dose poco a poco de que el mejor modo de lograr el socialismo en un pa? industrializado era a trav? de la actividad de los sindicatos y de la pol?ica parlamentaria. Public?una serie de art?ulos donde argumentaba que las predicciones realizadas por Karl Marx sobre el desarrollo del capitalismo no se hab?n cumplido. Se?l?que los salarios reales de los trabajadores hab?n subido y que no se hab? materializado la polarizaci? de las clases entre un proletariado oprimido y el capitalista, ni tampoco se hab? concentrado el capital en menos manos. La visi? revisionista de Bernstein apareci?en su extremadamente influyente libro titulado 'Socialismo evolucionario' (1899).;;;;;;;;;x;;;;
sidney_webb;Sidney Webb;Sidney Webb;Sidney Webb;;Sidney Webb;;;;;;;;;x;;;;
sidney_webb_desc;Webb developed socialist ideas while at university and in 1885 he joined the Fabian Society. The society believed that capitalism had created an unjust and inefficient society. The members agreed that the ultimate aim of the group should be to reconstruct 'society in accordance with the highest moral possibilities'. The Fabian Society was a 'fact-finding and fact-dispensing body' and it produced a series of pamphlets on a wide variety of different social issues. Many of these were written by Sidney Webb including Facts for Socialists (1887), Facts for Londoners (1888) and The Eight Hour Day (1891). Webb also wrote A Plan on Campaign for Labour with George Bernard Shaw. Webb later became an important socialdemocratic figure with influence in the international worker organizations.;"Webb a d?elopp?des id?s socialistes ?l'universit?et en 1885, il rejoint la Fabian Society. Cette soci??croit que le capitalisme a cr? une soci??injuste et inefficace. Les membres ont convenu que l'objectif ultime du groupe doit ?re de reconstruire la soci??en conformit?avec les plus hautes possibilit? morales. La Fabian Society fut un ""organe d'enqu?e et de distribution"" et il a produit une s?ie de brochures sur une vari??de diff?ents probl?es sociaux. Beaucoup d'entre eux ?aient ?rits par Sidney Webb y compris des Faits pour les socialistes (1887), Faits pour les Londoniens (1888) et La journ? de huit heures (1891). Webb a aussi ?rit un plan de campagne pour le travail avec George Bernard Shaw. Webb est devenu, plus tard, une figure importante de la sociale-d?ocratique ayant une influence dans les organisations internationales de travailleurs.";Webb entwickelte w?rend seines Studiums sozialistische Ideen und trat 1885 der Fabian-Gesellschaft beit. Diese Vereinigung war der Ansicht, dass der Kapitalismus eine ungerechte und ineffiziente Gesellschaft geschaffen hatte. Die Mitglieder dieser Vereinigung einigten sich darauf, dass das gemeinsame ultimative Ziel die Rekonstruktion der Gesellschaft in ?ereinstimmung mit den h?hstm?lichen sozialen Werten sein sollte. Die Fabian-Gesellschaft war eine sozialistische intellektuelle Bewegung, die eine Reihe von Pamphleten bez?lich einer gro?n Anzahl unterschiedlicher sozialer Probleme herausgab. Zu vielen dieser von Sidney Webb geschriebenen Pamphlete geh?ten 'Facts for Socialists' (1887), 'Facts for Londoners' (1888) und 'The Eight Hour Day' (1891). Zusammen mit George Bernard Shaw schrieb Webb au?rdem 'A Plan on Campaign for Labour'. Webb wurde sp?er zu einer wichtigen sozialdemokratischen Figur mit Einfluss auf internationale Arbeitervereinigungen.;;Webb desarroll?ideas socialistas durante su estancia en la universidad, y en 1885 se uni?a la Sociedad Fabiana, que cre? que el capitalismo hab? creado una sociedad injusta e ineficaz. Sus miembros acordaron que el objetivo ?timo del grupo deb? ser reconstruir la 'sociedad de acuerdo con las m? altas posibilidades morales'. La Sociedad Fabiana fue 'un cuerpo buscador y suministrador de hechos', y produc? una serie de panfletos sobre una amplia variedad de asuntos sociales. Muchos de ellos los escribi?Sidney Webb, incluyendo los 'Hechos para socialistas' (1887), los 'Hechos para londinenses' (1888) y 'La octava hora del d?' (1891). Webb escribi?tambi? 'Un plan de campa? para el trabajo' con George Bernard Shaw. Tiempo despu?, Webb se convirti?en una importante figura de la socialdemocracia, con influencia en las asociaciones internacionales de trabajadores.;;;;;;;;;x;;;;
karl_kautsky;Karl Kautsky;Karl Kautsky;Karl Kautsky;;Karl Kautsky;;;;;;;;;x;;;;
karl_kautsky_desc;Karl Kautsky joined the Social Democrat Party (SDP) and was responsible for drafting the Erfurt Program which committed the SDP to an evolutionary form of Marxism. He also wrote and published The Economic Doctrines of Karl Marx (1887) and Thomas Moore and His Utopia (1888). After a while he broke with Bernstein, whom he viewed to lenient and instead stayed true to his more revolutionary view of socialism.;Karl Kautsky a rejoint le parti social-d?ocrate (SDP) et a ??charg?de r?iger le programme d'Erfurt qui engagea le SDP comme une forme ?olutive du marxisme. Il a ?alement ?rit et publi?les doctrines ?onomiques de Karl Marx (1887) et Thomas Moore et son Utopie (1888). Apr? un certain temps, il rompt avec Bernstein, qu'il consid?ait comme trop cl?ent et, ?la place, il est rest?fid?e ?son point de vue plus r?olutionnaire du socialisme.;Karl Kautsky trat der Sozialdemokratischen Partei Deutschlands (SPD) bei und war f? die Formulierung des Erfurter Programms verantwortlich, mit dem sich die SPD einer evolution?en Form des Marxismus verschrieb. Au?rdem schrieb und ver?fentlichte er 'Die wirtschaftlichen Theorien des Karl Marx' (1887) und 'Thomas Moore und seine Utopie (1888). Nach einer Weile brach er mit Bernstein, den er f? zu gem?igt hielt, und blieb stattdessen seiner eigenen, revolution?eren Betrachtung des Sozialismus treu.;;Karl Kautsky se uni?al Partido Social-Dem?rata (SDP) y fue responsable del anteproyecto del Programa Erfurt, que comprometi?al SDP a ser una forma evolucionada de Marxismo. Tambi? escribi?y public?'Las doctrinas econ?icas de Karl Marx' (1887) y 'Tom? Moro y su utop?' (1888). Tiempo despu? rompi?con Bernstein, a quien ve? demasiado indulgente, y permaneci?fiel a su visi? m? revolucionaria del socialismo.;;;;;;;;;x;;;;
jean_jaur?;Jean Jaur?;Jean Jaur?;Jean Jaur?;;Jean Jaur?;;;;;;;;;x;;;;
